Datafile FullScanSumBP FullScanMaxBP ZoomScanSumBP ZoomScanMaxBP SumTIC MaxTIC
FIT_HPPP_Bound_060622_04.7378.7378.1.dta 0 0 0 0 46020 46020
FIT_HPPP_Bound_060622_04.7379.7379.2.dta 1600082 1600082 0 0 366929 366929
FIT_HPPP_Bound_060622_04.7380.7380.1.dta 63414 63414 0 0 3783 3783
FIT_HPPP_Bound_060622_04.7382.7382.1.dta 7646 7646 0 0 63279 63279
FIT_HPPP_Bound_060622_04.7383.7383.2.dta 48684 48684 0 0 14627 14627
FIT_HPPP_Bound_060622_04.7384.7384.2.dta 38724 38724 0 0 14970 14970
FIT_HPPP_Bound_060622_04.7386.7386.2.dta 69748 69748 0 0 27009 27009
FIT_HPPP_Bound_060622_04.7387.7387.2.dta 67156 67156 0 0 20220 20220
FIT_HPPP_Bound_060622_04.7388.7388.1.dta 46165 46165 0 0 2914 2914
FIT_HPPP_Bound_060622_04.7390.7390.2.dta 65214 65214 0 0 20772 20772
FIT_HPPP_Bound_060622_04.7391.7391.2.dta 54711 54711 0 0 31912 31912
FIT_HPPP_Bound_060622_04.7392.7392.2.dta 60910 60910 0 0 5850 5850
FIT_HPPP_Bound_060622_04.7394.7394.2.dta 81933 81933 0 0 12993 12993
FIT_HPPP_Bound_060622_04.7395.7395.2.dta 55935 55935 0 0 6653 6653
FIT_HPPP_Bound_060622_04.7396.7396.1.dta 59289 59289 0 0 10176 10176
FIT_HPPP_Bound_060622_04.7398.7398.2.dta 62142 62142 0 0 36660 36660
FIT_HPPP_Bound_060622_04.7399.7399.3.dta 37005 37005 0 0 29666 29666
FIT_HPPP_Bound_060622_04.7400.7400.2.dta 59426 59426 0 0 12757 12757
FIT_HPPP_Bound_060622_04.7402.7402.2.dta 114390 114390 0 0 35505 35505
FIT_HPPP_Bound_060622_04.7403.7403.3.dta 55337 55337 0 0 27633 27633
FIT_HPPP_Bound_060622_04.7404.7404.1.dta 45111 45111 0 0 2421 2421
FIT_HPPP_Bound_060622_04.7406.7406.2.dta 72945 72945 0 0 12018 12018
FIT_HPPP_Bound_060622_04.7407.7407.2.dta 69798 69798 0 0 23123 23123
FIT_HPPP_Bound_060622_04.7408.7408.2.dta 33660 33660 0 0 2709 2709
FIT_HPPP_Bound_060622_04.7410.7410.2.dta 85337 85337 0 0 20290 20290
FIT_HPPP_Bound_060622_04.7411.7411.2.dta 71261 71261 0 0 19331 19331
FIT_HPPP_Bound_060622_04.7412.7412.1.dta 66908 66908 0 0 2327 2327
FIT_HPPP_Bound_060622_04.7414.7414.1.dta 599535 599535 0 0 23736 23736
FIT_HPPP_Bound_060622_04.7415.7415.1.dta 55793 55793 0 0 10331 10331
FIT_HPPP_Bound_060622_04.7416.7416.3.dta 37509 37509 0 0 24609 24609
FIT_HPPP_Bound_060622_04.7418.7419.1.dta 1025647 512823 0 0 140656 86695
FIT_HPPP_Bound_060622_04.7420.7420.1.dta 521595 521595 0 0 17820 17820
FIT_HPPP_Bound_060622_04.7422.7422.3.dta 39979 39979 0 0 23915 23915
FIT_HPPP_Bound_060622_04.7423.7423.2.dta 45675 45675 0 0 14585 14585
FIT_HPPP_Bound_060622_04.7424.7424.2.dta 37080 37080 0 0 14870 14870
FIT_HPPP_Bound_060622_04.7426.7426.2.dta 43291 43291 0 0 15111 15111
FIT_HPPP_Bound_060622_04.7427.7427.2.dta 36788 36788 0 0 14582 14582
FIT_HPPP_Bound_060622_04.7428.7428.2.dta 119967 119967 0 0 55840 55840
FIT_HPPP_Bound_060622_04.7430.7431.1.dta 379496 189748 0 0 23814 12831
FIT_HPPP_Bound_060622_04.7432.7432.2.dta 36244 36244 0 0 8294 8294
FIT_HPPP_Bound_060622_04.7434.7434.2.dta 38512 38512 0 0 25189 25189
FIT_HPPP_Bound_060622_04.7435.7435.1.dta 84463 84463 0 0 29253 29253
FIT_HPPP_Bound_060622_04.7436.7436.2.dta 4167000 4167000 0 0 290214 290214
FIT_HPPP_Bound_060622_04.7438.7438.2.dta 50375 50375 0 0 19512 19512
FIT_HPPP_Bound_060622_04.7439.7439.1.dta 97471 97471 0 0 34785 34785
FIT_HPPP_Bound_060622_04.7440.7440.2.dta 32256 32256 0 0 6263 6263
FIT_HPPP_Bound_060622_04.7442.7442.2.dta 53062 53062 0 0 1861 1861
FIT_HPPP_Bound_060622_04.7443.7443.3.dta 29406 29406 0 0 10721 10721
FIT_HPPP_Bound_060622_04.7444.7444.2.dta 70057 70057 0 0 49159 49159
FIT_HPPP_Bound_060622_04.7446.7446.2.dta 75151 75151 0 0 1988 1988
FIT_HPPP_Bound_060622_04.7447.7447.3.dta 42725 42725 0 0 13954 13954
FIT_HPPP_Bound_060622_04.7448.7450.1.dta 204295 102839 0 0 11892 6164
FIT_HPPP_Bound_060622_04.7451.7451.1.dta 63732 63732 0 0 1996 1996
FIT_HPPP_Bound_060622_04.7452.7452.3.dta 41420 41420 0 0 14670 14670
FIT_HPPP_Bound_060622_04.7454.7454.2.dta 28981 28981 0 0 17376 17376
FIT_HPPP_Bound_060622_04.7455.7455.3.dta 49205 49205 0 0 8043 8043
FIT_HPPP_Bound_060622_04.7456.7458.1.dta 99870 57207 0 0 17950 9610
FIT_HPPP_Bound_060622_04.7459.7459.2.dta 42523 42523 0 0 15664 15664
FIT_HPPP_Bound_060622_04.7459.7459.3.dta 42523 42523 0 0 15664 15664
FIT_HPPP_Bound_060622_04.7460.7460.2.dta 4294718 4294718 0 0 312404 312404
FIT_HPPP_Bound_060622_04.7462.7462.2.dta 40214 40214 0 0 15528 15528
FIT_HPPP_Bound_060622_04.7462.7462.3.dta 40214 40214 0 0 15528 15528
FIT_HPPP_Bound_060622_04.7463.7463.2.dta 13456 13456 0 0 137 137
FIT_HPPP_Bound_060622_04.7464.7464.2.dta 15697 15697 0 0 19060 19060
FIT_HPPP_Bound_060622_04.7466.7466.2.dta 26800 26800 0 0 2380 2380
FIT_HPPP_Bound_060622_04.7466.7466.3.dta 26800 26800 0 0 2380 2380
FIT_HPPP_Bound_060622_04.7467.7467.2.dta 40631 40631 0 0 79 79
FIT_HPPP_Bound_060622_04.7468.7468.2.dta 27034 27034 0 0 21913 21913
FIT_HPPP_Bound_060622_04.7470.7470.2.dta 205028 205028 0 0 40137 40137
FIT_HPPP_Bound_060622_04.7471.7472.1.dta 332134 166067 0 0 37497 24099
FIT_HPPP_Bound_060622_04.7474.7474.2.dta 236202 236202 0 0 44342 44342
FIT_HPPP_Bound_060622_04.7475.7475.2.dta 40620 40620 0 0 25725 25725
FIT_HPPP_Bound_060622_04.7476.7476.2.dta 236202 236202 0 0 57875 57875
FIT_HPPP_Bound_060622_04.7478.7478.2.dta 67441 67441 0 0 25365 25365
FIT_HPPP_Bound_060622_04.7479.7479.2.dta 58987 58987 0 0 16550 16550
FIT_HPPP_Bound_060622_04.7479.7479.3.dta 58987 58987 0 0 16550 16550
FIT_HPPP_Bound_060622_04.7480.7480.2.dta 44807 44807 0 0 14834 14834
FIT_HPPP_Bound_060622_04.7482.7482.2.dta 30001 30001 0 0 48871 48871
FIT_HPPP_Bound_060622_04.7483.7483.2.dta 87875 87875 0 0 22144 22144
FIT_HPPP_Bound_060622_04.7484.7484.2.dta 49760 49760 0 0 15664 15664
FIT_HPPP_Bound_060622_04.7486.7486.2.dta 55979 55979 0 0 50277 50277
FIT_HPPP_Bound_060622_04.7487.7487.2.dta 49342 49342 0 0 13721 13721
FIT_HPPP_Bound_060622_04.7488.7488.2.dta 55979 55979 0 0 34269 34269
FIT_HPPP_Bound_060622_04.7490.7490.1.dta 55694 55694 0 0 7146 7146
FIT_HPPP_Bound_060622_04.7491.7491.1.dta 36529 36529 0 0 5115 5115
FIT_HPPP_Bound_060622_04.7492.7492.2.dta 120542 120542 0 0 58836 58836
FIT_HPPP_Bound_060622_04.7494.7494.1.dta 221792 221792 0 0 34206 34206
FIT_HPPP_Bound_060622_04.7495.7495.2.dta 152882 152882 0 0 67937 67937
FIT_HPPP_Bound_060622_04.7496.7496.2.dta 58315 58315 0 0 19596 19596
FIT_HPPP_Bound_060622_04.7498.7498.2.dta 1767084 1767084 0 0 202100 202100
FIT_HPPP_Bound_060622_04.7499.7499.2.dta 67097 67097 0 0 23457 23457
FIT_HPPP_Bound_060622_04.7500.7500.1.dta 230659 230659 0 0 9984 9984
FIT_HPPP_Bound_060622_04.7502.7502.1.dta 3026655 3026655 0 0 365728 365728
FIT_HPPP_Bound_060622_04.7503.7503.2.dta 2117122 2117122 0 0 177266 177266
FIT_HPPP_Bound_060622_04.7504.7504.2.dta 60162 60162 0 0 16025 16025
FIT_HPPP_Bound_060622_04.7506.7506.1.dta 3340177 3340177 0 0 305100 305100
FIT_HPPP_Bound_060622_04.7507.7507.1.dta 56238 56238 0 0 5894 5894
FIT_HPPP_Bound_060622_04.7508.7508.1.dta 47927 47927 0 0 8364 8364
FIT_HPPP_Bound_060622_04.7510.7510.2.dta 58443 58443 0 0 9031 9031
FIT_HPPP_Bound_060622_04.7511.7511.2.dta 41953 41953 0 0 12686 12686
FIT_HPPP_Bound_060622_04.7512.7512.3.dta 34792 34792 0 0 1907 1907
FIT_HPPP_Bound_060622_04.7514.7514.1.dta 2728528 2728528 0 0 383756 383756
FIT_HPPP_Bound_060622_04.7515.7515.2.dta 203393 203393 0 0 65592 65592
FIT_HPPP_Bound_060622_04.7516.7516.2.dta 40472 40472 0 0 9528 9528
FIT_HPPP_Bound_060622_04.7518.7518.1.dta 2857420 2857420 0 0 402235 402235
FIT_HPPP_Bound_060622_04.7519.7519.2.dta 63157 63157 0 0 286 286
FIT_HPPP_Bound_060622_04.7519.7519.3.dta 63157 63157 0 0 286 286
FIT_HPPP_Bound_060622_04.7520.7520.2.dta 29972 29972 0 0 25521 25521
FIT_HPPP_Bound_060622_04.7520.7520.3.dta 29972 29972 0 0 25521 25521
FIT_HPPP_Bound_060622_04.7522.7522.2.dta 4570530 4570530 0 0 825486 825486
FIT_HPPP_Bound_060622_04.7523.7523.2.dta 33087 33087 0 0 443 443
FIT_HPPP_Bound_060622_04.7523.7523.3.dta 33087 33087 0 0 443 443
FIT_HPPP_Bound_060622_04.7524.7524.2.dta 42920 42920 0 0 3086 3086
FIT_HPPP_Bound_060622_04.7524.7524.3.dta 42920 42920 0 0 3086 3086
FIT_HPPP_Bound_060622_04.7526.7526.2.dta 4199780 4199780 0 0 920098 920098
FIT_HPPP_Bound_060622_04.7527.7527.2.dta 34025 34025 0 0 18801 18801
FIT_HPPP_Bound_060622_04.7528.7528.1.dta 37013 37013 0 0 9242 9242
FIT_HPPP_Bound_060622_04.7530.7530.2.dta 315677 315677 0 0 59026 59026
FIT_HPPP_Bound_060622_04.7531.7531.2.dta 222542 222542 0 0 49994 49994
FIT_HPPP_Bound_060622_04.7532.7532.2.dta 1073892 1073892 0 0 190693 190693
FIT_HPPP_Bound_060622_04.7534.7534.2.dta 363398 363398 0 0 56808 56808
FIT_HPPP_Bound_060622_04.7535.7535.2.dta 249788 249788 0 0 50522 50522
FIT_HPPP_Bound_060622_04.7536.7536.2.dta 76486 76486 0 0 29928 29928
FIT_HPPP_Bound_060622_04.7538.7538.2.dta 68635 68635 0 0 12317 12317
FIT_HPPP_Bound_060622_04.7538.7538.3.dta 68635 68635 0 0 12317 12317
FIT_HPPP_Bound_060622_04.7539.7539.2.dta 1497017 1497017 0 0 182400 182400
FIT_HPPP_Bound_060622_04.7540.7540.2.dta 628868 628868 0 0 103402 103402
FIT_HPPP_Bound_060622_04.7542.7542.2.dta 18113 18113 0 0 1999 1999
FIT_HPPP_Bound_060622_04.7542.7542.3.dta 18113 18113 0 0 1999 1999
FIT_HPPP_Bound_060622_04.7543.7543.2.dta 28865 28865 0 0 14691 14691
FIT_HPPP_Bound_060622_04.7544.7544.2.dta 27897 27897 0 0 15321 15321
FIT_HPPP_Bound_060622_04.7546.7546.3.dta 688703 688703 0 0 298708 298708
FIT_HPPP_Bound_060622_04.7547.7547.2.dta 74310 74310 0 0 2320 2320
FIT_HPPP_Bound_060622_04.7547.7547.3.dta 74310 74310 0 0 2320 2320
FIT_HPPP_Bound_060622_04.7548.7548.1.dta 35899 35899 0 0 14522 14522
FIT_HPPP_Bound_060622_04.7550.7550.3.dta 823759 823759 0 0 316371 316371
FIT_HPPP_Bound_060622_04.7551.7551.2.dta 50380 50380 0 0 13094 13094
FIT_HPPP_Bound_060622_04.7552.7552.1.dta 41927 41927 0 0 13386 13386
FIT_HPPP_Bound_060622_04.7554.7554.2.dta 42785 42785 0 0 13678 13678
FIT_HPPP_Bound_060622_04.7555.7555.2.dta 448583 448583 0 0 86508 86508
FIT_HPPP_Bound_060622_04.7556.7556.2.dta 26562 26562 0 0 11340 11340
FIT_HPPP_Bound_060622_04.7558.7558.2.dta 86593 86593 0 0 22638 22638
FIT_HPPP_Bound_060622_04.7559.7559.2.dta 46337 46337 0 0 11425 11425
FIT_HPPP_Bound_060622_04.7560.7560.2.dta 14831 14831 0 0 183 183
FIT_HPPP_Bound_060622_04.7562.7562.2.dta 53023 53023 0 0 24342 24342
FIT_HPPP_Bound_060622_04.7563.7563.2.dta 51504 51504 0 0 10694 10694
FIT_HPPP_Bound_060622_04.7564.7564.2.dta 52752 52752 0 0 13125 13125
FIT_HPPP_Bound_060622_04.7566.7566.2.dta 86635 86635 0 0 27692 27692
FIT_HPPP_Bound_060622_04.7567.7567.2.dta 771498 771498 0 0 118023 118023
FIT_HPPP_Bound_060622_04.7568.7568.2.dta 48567 48567 0 0 10974 10974
FIT_HPPP_Bound_060622_04.7570.7570.2.dta 138198 138198 0 0 32720 32720
FIT_HPPP_Bound_060622_04.7571.7571.2.dta 979414 979414 0 0 127080 127080
FIT_HPPP_Bound_060622_04.7572.7572.2.dta 28620 28620 0 0 9680 9680
FIT_HPPP_Bound_060622_04.7574.7574.2.dta 68351 68351 0 0 13222 13222
FIT_HPPP_Bound_060622_04.7575.7575.2.dta 67519 67519 0 0 8727 8727
FIT_HPPP_Bound_060622_04.7575.7575.3.dta 67519 67519 0 0 8727 8727
FIT_HPPP_Bound_060622_04.7576.7576.2.dta 49605 49605 0 0 20165 20165
FIT_HPPP_Bound_060622_04.7578.7578.2.dta 92644 92644 0 0 15830 15830
FIT_HPPP_Bound_060622_04.7579.7579.2.dta 71064 71064 0 0 22961 22961
FIT_HPPP_Bound_060622_04.7580.7580.1.dta 60260 60260 0 0 8130 8130
FIT_HPPP_Bound_060622_04.7582.7582.2.dta 40092 40092 0 0 30728 30728
FIT_HPPP_Bound_060622_04.7583.7583.2.dta 43193 43193 0 0 14870 14870
FIT_HPPP_Bound_060622_04.7584.7584.2.dta 55466 55466 0 0 9142 9142
FIT_HPPP_Bound_060622_04.7586.7586.2.dta 58908 58908 0 0 27329 27329
FIT_HPPP_Bound_060622_04.7587.7587.2.dta 32437 32437 0 0 15951 15951
FIT_HPPP_Bound_060622_04.7588.7588.2.dta 45356 45356 0 0 23007 23007
FIT_HPPP_Bound_060622_04.7590.7590.2.dta 59185 59185 0 0 19275 19275
FIT_HPPP_Bound_060622_04.7591.7591.2.dta 68440 68440 0 0 11463 11463
FIT_HPPP_Bound_060622_04.7592.7592.1.dta 47408 47408 0 0 5637 5637
FIT_HPPP_Bound_060622_04.7594.7594.2.dta 323881 323881 0 0 81218 81218
FIT_HPPP_Bound_060622_04.7595.7595.2.dta 62158 62158 0 0 22491 22491
FIT_HPPP_Bound_060622_04.7596.7596.2.dta 40913 40913 0 0 11919 11919
FIT_HPPP_Bound_060622_04.7598.7598.2.dta 331082 331082 0 0 90527 90527
FIT_HPPP_Bound_060622_04.7599.7599.2.dta 49274 49274 0 0 10664 10664
FIT_HPPP_Bound_060622_04.7599.7599.3.dta 49274 49274 0 0 10664 10664
FIT_HPPP_Bound_060622_04.7600.7600.2.dta 246058 246058 0 0 72188 72188
FIT_HPPP_Bound_060622_04.7602.7602.2.dta 4461592 4461592 0 0 1061607 1061607
FIT_HPPP_Bound_060622_04.7603.7603.2.dta 329541 329541 0 0 100413 100413
FIT_HPPP_Bound_060622_04.7605.7605.2.dta 4100751 4100751 0 0 1096170 1096170
FIT_HPPP_Bound_060622_04.7606.7606.1.dta 584256 584256 0 0 98625 98625
FIT_HPPP_Bound_060622_04.7607.7607.3.dta 54980 54980 0 0 12062 12062
FIT_HPPP_Bound_060622_04.7609.7609.3.dta 29076 29076 0 0 14687 14687
FIT_HPPP_Bound_060622_04.7610.7610.3.dta 48617 48617 0 0 15149 15149
FIT_HPPP_Bound_060622_04.7611.7611.1.dta 47726 47726 0 0 7937 7937
FIT_HPPP_Bound_060622_04.7613.7614.1.dta 0 0 0 0 91289 63778
FIT_HPPP_Bound_060622_04.7615.7615.3.dta 33738 33738 0 0 16256 16256
FIT_HPPP_Bound_060622_04.7617.7617.2.dta 64694 64694 0 0 8707 8707
FIT_HPPP_Bound_060622_04.7618.7618.1.dta 59048 59048 0 0 8011 8011
FIT_HPPP_Bound_060622_04.7619.7621.1.dta 135147 91110 0 0 10848 5575
FIT_HPPP_Bound_060622_04.7622.7622.2.dta 54026 54026 0 0 8510 8510
FIT_HPPP_Bound_060622_04.7623.7623.1.dta 64206 64206 0 0 9525 9525
FIT_HPPP_Bound_060622_04.7625.7625.2.dta 9593 9593 0 0 262 262
FIT_HPPP_Bound_060622_04.7626.7626.3.dta 31604 31604 0 0 17398 17398
FIT_HPPP_Bound_060622_04.7627.7627.2.dta 512601 512601 0 0 117572 117572
FIT_HPPP_Bound_060622_04.7629.7629.2.dta 68288 68288 0 0 30972 30972
FIT_HPPP_Bound_060622_04.7630.7630.2.dta 274487 274487 0 0 83847 83847
FIT_HPPP_Bound_060622_04.7631.7631.2.dta 35089 35089 0 0 12206 12206
FIT_HPPP_Bound_060622_04.7633.7633.2.dta 86901 86901 0 0 44759 44759
FIT_HPPP_Bound_060622_04.7634.7634.3.dta 57045 57045 0 0 27465 27465
FIT_HPPP_Bound_060622_04.7635.7635.2.dta 59461 59461 0 0 18493 18493
FIT_HPPP_Bound_060622_04.7637.7637.2.dta 71604 71604 0 0 42258 42258
FIT_HPPP_Bound_060622_04.7638.7638.2.dta 377195 377195 0 0 99125 99125
FIT_HPPP_Bound_060622_04.7639.7639.3.dta 40101 40101 0 0 33566 33566
FIT_HPPP_Bound_060622_04.7641.7641.2.dta 51546 51546 0 0 23984 23984
FIT_HPPP_Bound_060622_04.7642.7642.2.dta 52529 52529 0 0 10122 10122
FIT_HPPP_Bound_060622_04.7643.7643.2.dta 49240 49240 0 0 17455 17455
FIT_HPPP_Bound_060622_04.7645.7645.2.dta 57247 57247 0 0 26291 26291
FIT_HPPP_Bound_060622_04.7646.7646.2.dta 57559 57559 0 0 21406 21406
FIT_HPPP_Bound_060622_04.7647.7647.2.dta 51990 51990 0 0 11197 11197
FIT_HPPP_Bound_060622_04.7647.7647.3.dta 51990 51990 0 0 11197 11197
FIT_HPPP_Bound_060622_04.7649.7649.1.dta 146795 146795 0 0 115438 115438
FIT_HPPP_Bound_060622_04.7650.7650.1.dta 66089 66089 0 0 3292 3292
FIT_HPPP_Bound_060622_04.7651.7651.1.dta 633475 633475 0 0 20182 20182
FIT_HPPP_Bound_060622_04.7653.7653.1.dta 140938 140938 0 0 107768 107768
FIT_HPPP_Bound_060622_04.7654.7654.1.dta 50590 50590 0 0 3446 3446
FIT_HPPP_Bound_060622_04.7655.7655.2.dta 36340 36340 0 0 3540 3540
FIT_HPPP_Bound_060622_04.7657.7657.2.dta 62810 62810 0 0 16473 16473
FIT_HPPP_Bound_060622_04.7658.7658.2.dta 74022 74022 0 0 6802 6802
FIT_HPPP_Bound_060622_04.7659.7659.1.dta 608486 608486 0 0 17657 17657
FIT_HPPP_Bound_060622_04.7661.7661.1.dta 173427 173427 0 0 10614 10614
FIT_HPPP_Bound_060622_04.7662.7662.2.dta 69277 69277 0 0 27889 27889
FIT_HPPP_Bound_060622_04.7663.7663.2.dta 73517 73517 0 0 10211 10211
FIT_HPPP_Bound_060622_04.7665.7665.1.dta 227801 227801 0 0 9321 9321
FIT_HPPP_Bound_060622_04.7666.7666.2.dta 85433 85433 0 0 6116 6116
FIT_HPPP_Bound_060622_04.7667.7667.2.dta 1117844 1117844 0 0 288641 288641
FIT_HPPP_Bound_060622_04.7669.7669.2.dta 113589 113589 0 0 19916 19916
FIT_HPPP_Bound_060622_04.7670.7670.2.dta 85282 85282 0 0 8684 8684
FIT_HPPP_Bound_060622_04.7671.7671.2.dta 56457 56457 0 0 9801 9801
FIT_HPPP_Bound_060622_04.7673.7673.1.dta 19485 19485 0 0 28272 28272
FIT_HPPP_Bound_060622_04.7674.7674.1.dta 51637 51637 0 0 8282 8282
FIT_HPPP_Bound_060622_04.7675.7675.2.dta 44012 44012 0 0 2959 2959
FIT_HPPP_Bound_060622_04.7677.7677.2.dta 44281 44281 0 0 12624 12624
FIT_HPPP_Bound_060622_04.7678.7678.2.dta 48047 48047 0 0 16194 16194
FIT_HPPP_Bound_060622_04.7679.7679.2.dta 25303 25303 0 0 17845 17845
FIT_HPPP_Bound_060622_04.7679.7679.3.dta 25303 25303 0 0 17845 17845
FIT_HPPP_Bound_060622_04.7681.7681.2.dta 72123 72123 0 0 13153 13153
FIT_HPPP_Bound_060622_04.7682.7682.2.dta 47905 47905 0 0 23494 23494
FIT_HPPP_Bound_060622_04.7683.7683.2.dta 74551 74551 0 0 33673 33673
FIT_HPPP_Bound_060622_04.7685.7685.1.dta 114359 114359 0 0 17047 17047
FIT_HPPP_Bound_060622_04.7686.7686.1.dta 58184 58184 0 0 9050 9050
FIT_HPPP_Bound_060622_04.7687.7687.1.dta 54659 54659 0 0 7725 7725
FIT_HPPP_Bound_060622_04.7689.7689.2.dta 83176 83176 0 0 8910 8910
FIT_HPPP_Bound_060622_04.7690.7690.2.dta 66113 66113 0 0 10647 10647
FIT_HPPP_Bound_060622_04.7691.7691.1.dta 121551 121551 0 0 28212 28212
FIT_HPPP_Bound_060622_04.7693.7693.2.dta 76494 76494 0 0 12786 12786
FIT_HPPP_Bound_060622_04.7694.7694.1.dta 84958 84958 0 0 12544 12544
FIT_HPPP_Bound_060622_04.7695.7695.2.dta 52709 52709 0 0 9275 9275
FIT_HPPP_Bound_060622_04.7697.7697.2.dta 70133 70133 0 0 11345 11345
FIT_HPPP_Bound_060622_04.7698.7698.2.dta 63647 63647 0 0 18621 18621
FIT_HPPP_Bound_060622_04.7699.7699.1.dta 510639 510639 0 0 33851 33851
FIT_HPPP_Bound_060622_04.7701.7702.1.dta 398962 199481 0 0 30361 21618
FIT_HPPP_Bound_060622_04.7703.7703.2.dta 61944 61944 0 0 11266 11266
FIT_HPPP_Bound_060622_04.7705.7705.2.dta 127084 127084 0 0 41497 41497
FIT_HPPP_Bound_060622_04.7706.7706.1.dta 157712 157712 0 0 40786 40786
FIT_HPPP_Bound_060622_04.7707.7707.2.dta 45069 45069 0 0 259 259
FIT_HPPP_Bound_060622_04.7709.7709.2.dta 92002 92002 0 0 42002 42002
FIT_HPPP_Bound_060622_04.7710.7710.2.dta 120036 120036 0 0 48552 48552
FIT_HPPP_Bound_060622_04.7711.7711.2.dta 66110 66110 0 0 563 563
FIT_HPPP_Bound_060622_04.7713.7713.2.dta 160826 160826 0 0 47505 47505
FIT_HPPP_Bound_060622_04.7714.7714.2.dta 57184 57184 0 0 265 265
FIT_HPPP_Bound_060622_04.7715.7715.2.dta 93805 93805 0 0 41491 41491
FIT_HPPP_Bound_060622_04.7717.7717.1.dta 203483 203483 0 0 49385 49385
FIT_HPPP_Bound_060622_04.7718.7718.2.dta 80875 80875 0 0 41642 41642
FIT_HPPP_Bound_060622_04.7719.7719.3.dta 64522 64522 0 0 2401 2401
FIT_HPPP_Bound_060622_04.7721.7721.2.dta 32708 32708 0 0 13090 13090
FIT_HPPP_Bound_060622_04.7722.7722.2.dta 67135 67135 0 0 12753 12753
FIT_HPPP_Bound_060622_04.7723.7723.3.dta 72160 72160 0 0 2245 2245
FIT_HPPP_Bound_060622_04.7725.7725.1.dta 206920 206920 0 0 29665 29665
FIT_HPPP_Bound_060622_04.7726.7726.2.dta 71482 71482 0 0 11486 11486
FIT_HPPP_Bound_060622_04.7727.7727.2.dta 43103 43103 0 0 25254 25254
FIT_HPPP_Bound_060622_04.7729.7729.2.dta 66711 66711 0 0 18415 18415
FIT_HPPP_Bound_060622_04.7730.7730.2.dta 64393 64393 0 0 9966 9966
FIT_HPPP_Bound_060622_04.7731.7731.2.dta 47293 47293 0 0 28902 28902
FIT_HPPP_Bound_060622_04.7733.7733.2.dta 265033 265033 0 0 29119 29119
FIT_HPPP_Bound_060622_04.7734.7734.1.dta 231603 231603 0 0 8740 8740
FIT_HPPP_Bound_060622_04.7735.7735.2.dta 50882 50882 0 0 20677 20677
FIT_HPPP_Bound_060622_04.7737.7737.1.dta 416546 416546 0 0 45024 45024
FIT_HPPP_Bound_060622_04.7738.7738.2.dta 369735 369735 0 0 22277 22277
FIT_HPPP_Bound_060622_04.7739.7739.1.dta 273115 273115 0 0 20597 20597
FIT_HPPP_Bound_060622_04.7741.7741.1.dta 484889 484889 0 0 55358 55358
FIT_HPPP_Bound_060622_04.7742.7742.1.dta 266407 266407 0 0 35146 35146
FIT_HPPP_Bound_060622_04.7743.7743.3.dta 65726 65726 0 0 3392 3392
FIT_HPPP_Bound_060622_04.7745.7745.2.dta 199367 199367 0 0 61791 61791
FIT_HPPP_Bound_060622_04.7746.7746.3.dta 97753 97753 0 0 2822 2822
FIT_HPPP_Bound_060622_04.7747.7747.2.dta 96276 96276 0 0 3378 3378
FIT_HPPP_Bound_060622_04.7749.7749.2.dta 231189 231189 0 0 72720 72720
FIT_HPPP_Bound_060622_04.7750.7750.3.dta 65884 65884 0 0 3908 3908
FIT_HPPP_Bound_060622_04.7751.7751.3.dta 66761 66761 0 0 2223 2223
FIT_HPPP_Bound_060622_04.7753.7753.2.dta 91719 91719 0 0 2444 2444
FIT_HPPP_Bound_060622_04.7754.7754.2.dta 121214 121214 0 0 423 423
FIT_HPPP_Bound_060622_04.7754.7754.3.dta 121214 121214 0 0 423 423
FIT_HPPP_Bound_060622_04.7755.7755.2.dta 60490 60490 0 0 18009 18009
FIT_HPPP_Bound_060622_04.7757.7757.2.dta 4301058 4301058 0 0 1122074 1122074
FIT_HPPP_Bound_060622_04.7758.7758.2.dta 72579 72579 0 0 724478 724478
FIT_HPPP_Bound_060622_04.7759.7759.2.dta 124441 124441 0 0 630 630
FIT_HPPP_Bound_060622_04.7759.7759.3.dta 124441 124441 0 0 630 630
FIT_HPPP_Bound_060622_04.7761.7761.2.dta 78165 78165 0 0 992 992
FIT_HPPP_Bound_060622_04.7762.7762.2.dta 21036 21036 0 0 161 161
FIT_HPPP_Bound_060622_04.7763.7763.2.dta 56776 56776 0 0 10299 10299
FIT_HPPP_Bound_060622_04.7765.7765.2.dta 600900 600900 0 0 115336 115336
FIT_HPPP_Bound_060622_04.7766.7766.2.dta 320244 320244 0 0 63778 63778
FIT_HPPP_Bound_060622_04.7767.7767.2.dta 91438 91438 0 0 1384 1384
FIT_HPPP_Bound_060622_04.7767.7767.3.dta 91438 91438 0 0 1384 1384
FIT_HPPP_Bound_060622_04.7769.7769.2.dta 255873 255873 0 0 105084 105084
FIT_HPPP_Bound_060622_04.7770.7770.2.dta 179113 179113 0 0 47515 47515
FIT_HPPP_Bound_060622_04.7771.7773.2.dta 119417 88315 0 0 51044 25819
FIT_HPPP_Bound_060622_04.7774.7774.1.dta 350045 350045 0 0 71430 71430
FIT_HPPP_Bound_060622_04.7775.7775.2.dta 60565 60565 0 0 19564 19564
FIT_HPPP_Bound_060622_04.7777.7777.2.dta 130356 130356 0 0 1747 1747
